anime_id,name,genre,type,episodes,rating,members,description
3327,Giant Gorg,"Adventure, Mecha, Sci-Fi",TV,26,7.16,1300,"{{Series
|image=File:Giant_Gorg.jpg
|genre=Mecha, Action, Science Fiction
|media=Anime, Game, Manga, Novel
|wiki=bravesaga
|wiki name=Brave Saga
|foundingdate=May 27, 2010‎ 
|pagecount=76
|datechecked=April 26, 2019
|animangafooter=Yes
|animanganavlink=
|adoptable=
}}
{{Translation|'''Giant Gorg'''|巨神ゴーグ (ジャイアントゴーグ)|Jaianto Gōgu}} is a Japanese anime series directed by Yoshikazu Yasuhiko and produced by [[Sunrise]]. It was broadcast on [[TV Tokyo]] from April 5 to September 27, 1984 for 26 episo"
9723,Hakuouki Hekketsuroku Episode 0,"Action, Drama, Harem, Historical, Josei, Samurai, Supernatural, Vampire",Special,1,7.16,8025,
1592,Hataraki Man,"Comedy, Drama, Romance, Seinen, Slice of Life",TV,11,7.16,13681,"{{Series
|demographic=Seinen
|genre=Drama, Slice of Life
|media=Anime, Manga, TV drama
|image=File:Hataraki Man.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Hataraki Man''' (働きマン) is a [[manga]] written and illustrated by Moyoco Anno. It has been adapted into an [[anime]] television series, which screened in Japan from October to December 2006 and a drama that aired from October 2007 to December 2007. 

==Plot==
Matsukata Hiroko, a 28-year-old single woman who is an editor of W"
7728,Hellsing: Psalm of Darkness,"Action, Seinen, Supernatural, Vampire",Special,1,7.16,15097,
20673,Hinata no Aoshigure,"Adventure, Fantasy, Romance",Movie,1,7.16,6970,
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",TV,13,7.16,16111,"{{Series
|genre=Comedy
|media=OVA
|image=File:Kachou no Koi.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Kachou no Koi''' (課長の恋) is an [[OVA]] that aired on March 26th, 2010. It was produced by DAX Production.

==Plot==
The story centers on a manager named Odakara Kazuhiko who has spent all 33 years of his life without a girlfriend. An encounter with a new employee named Harada makes Odakara realize that he is in fact gay.

==External Links==
===Official===

===Other Sources==="
2130,Kaibutsu Oujo,"Action, Comedy, Horror, Shounen, Supernatural, Vampire",TV,25,7.16,44825,#REDIRECT [[The Monster Kid]]
33511,Koro-sensei Q!,"Comedy, Shounen",Movie,1,7.14,13657,
1434,Lupin III: Harimao no Zaihou wo Oe!!,"Action, Adventure, Comedy, Shounen",Special,1,7.16,3057,
8097,Lupin III: The Last Job,"Adventure, Comedy, Shounen",Special,1,7.16,2685,
8666,Mazinkaiser SKL,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,3,7.16,6941,
620,Mermaid Forest,"Drama, Fantasy, Horror, Mystery",TV,13,7.16,14073,#REDIRECT [[Mermaid Saga]]
7308,Mirai Shounen Conan (Movie),"Adventure, Drama, Sci-Fi",Movie,1,7.16,917,
2298,Mobile Suit Gundam Seed: After-Phase Between the Stars,"Action, Drama, Mecha, Sci-Fi",Special,1,7.16,9594,
1688,Nanatsu-iro★Drops,"Magic, Romance, School",TV,12,7.16,16604,#REDIRECT [[Seven-Colored★Drops]]
1209,Nasu: Andalusia no Natsu,"Action, Seinen, Sports",Movie,1,7.16,4545,"{{Series
|demographic=Seinen
|genre=Action, Sports
|tag=Bikes
|media=Manga, Film
|image=File:Nasu Summer in Andalusia.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Nasu: Summer in Andalusia''' (茄子 アンダルシアの夏, Nasu: Andarushia no Natsu) is a 2003 Japanese [[anime]] film by [[Madhouse]] and directed by Kitarō Kōsaka, the famed animation supervisor of the Oscar-winning anime film [[Spirited Away]] and [[Princess Mononoke]] and long-time collaborator of [[Studio Ghibli]]. A sequel, ''"
2489,Onegai My Melody,"Comedy, Fantasy, Magic",TV,52,7.16,3633,#REDIRECT [[Please My Melody]]
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Comedy,Special,16,7.16,14917,
24211,Orenchi no Furo Jijou,"Comedy, Fantasy, Shoujo",TV,13,7.15,47157,#REDIRECT [[Merman in My Tub]]
325,Peach Girl,"Drama, Romance, Shoujo, Slice of Life",TV,25,7.16,49508,"{{Series
|genre=Comedy, Drama, Romance
|media=Anime, Manga, Film, Live Action, TV drama
|wiki=peachgirl
|wiki name=Peach Girl Wiki
|image=File:Peach Girl.png
|foundingdate=2009/07/06
|pagecount=104
|datechecked=2023/01/20
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Peach Girl'''|ピーチガール|Pīchi Gāru}} is a Japanese [[shōjo]] [[manga]] series by Miwa Ueda. It was published in Japan by [[Kodansha]] in Bessatsu Friend from 1998 to 2003 and collected in 18 volumes. The ser"
1118,Pokemon: Kesshoutou no Teiou Entei,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.16,73253,
23285,Poulette no Isu,"Comedy, Kids, Slice of Life",ONA,1,7.16,3675,
907,Princess Princess,"Comedy, School, Shoujo",TV,12,7.16,38778,#REDIRECT [[Princess Princess]]
23135,PriPara,"Music, School, Shoujo, Slice of Life",TV,Unknown,7.17,7680,"{{Stub}}
{{Series
|image=File:WuVEFJvUg5Y.jpg
|genre=Comedy, Fantasy
|media=Game, Manga, Anime, Film, Guide Book
|wiki=PriPara
|wiki name=PriPara Wiki
|fanon=PriPara-Fanon
|fanon name=PriPara Fanon Wiki
|foundingdate=April 4, 2014
|pagecount=3,048
|datechecked=May 7, 2021
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''PriPara'''|プリパラ|Puripara}} short for '''Prism Paradise''', is a Japanese arcade game by Takara Tomy. It is the successor to the '''Pretty Rhythm''' serie"
28617,Punch Line,"Comedy, Ecchi, Sci-Fi, Super Power, Supernatural",TV,12,7.16,93000,#REDIRECT [[Punchline]]
758,RahXephon: Pluralitas Concentio,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",Movie,1,7.16,10524,
151,Re: Cutie Honey,"Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai",OVA,3,7.16,10378,"{{Series
|genre=Action, Adventure
|tag=Magical Girl, Androids, Tragedy
|media=Anime, Manga, OVA, Film, Live Action, Game, Audio Drama
|wiki=cutey-honey
|wiki name=Cutie Honey Wiki
|image=File:Cutie_Honey.jpg
|foundingdate=2013-02-04
|pagecount=379
|datechecked=2017-07-12
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
|demogrpahic=Shōnen
}}
{{translation|'''Cutie Honey'''|キューティーハニー|Kyūtī Hanī'', also spelled '''Cutey Honey'}} is a [[Shonen]] [[manga]] series written and illustrated by [[Go"
917,Riding Bean,"Action, Cars, Police, Seinen",OVA,1,7.16,6547,
22663,Seiken Tsukai no World Break,"Action, Fantasy, Harem, Romance, School, Supernatural",TV,12,7.16,97401,#REDIRECT [[World Break: Aria of Curse for a Holy Swordsman]]
6974,Seikimatsu Occult Gakuin,"Comedy, Mystery, School, Sci-Fi, Supernatural",TV,13,7.16,65021,#REDIRECT [[Occult Academy]]
4021,Seiyou Kottou Yougashiten: Antique,"Comedy, Shoujo, Shounen Ai",TV,12,7.16,21937,
5220,Shangri-La,"Action, Drama, Sci-Fi",TV,24,7.16,38495,"{{Series
|genre=Science Fiction
|media=Anime, Manga, Light Novel
|wiki=ShangriLa
|image=File:Shangri La.jpg
|foundingdate=May 30, 2010
|pagecount=27
|datechecked=June 24, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Shangri-La'''|シャングリ·ラ|Shanguri Ra}} is a [[light novel]], written by Eiichi Ikegami and illustrated by Ken'ichi Yoshida. The novel was initially serialized in Kadokawa Shoten's Newtype magazine between April 2004 and May 2005. The chapters were collec"
29027,Shinmai Maou no Testament OVA,"Action, Demons, Ecchi, Fantasy, Harem, Romance",OVA,1,7.16,33466,#REDIRECT [[The Testament of Sister New Devil]]
10775,SKET Dance: Demystifying Special,"School, Shounen",Special,1,7.16,3276,
2170,Sousei no Aquarion OVA,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",OVA,2,7.16,7691,#redirect [[Genesis of Aquarion]]
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",TV,29,7.16,14002,#REDIRECT [[Street Fighter]]
760,Tenjou Tenge: The Past Chapter,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",Movie,1,7.16,15718,
31370,Tonkatsu DJ Agetarou,"Comedy, Music, Shounen",TV,12,7.16,6342,
343,Tsukuyomi: Moon Phase,"Comedy, Fantasy, Romance, Seinen, Vampire",TV,25,7.16,44874,"{{Series
|genre=Comedy, Romance, Supernatural
|media=Anime, Manga, OVA
|wiki name=Tsukuyomi: Moon Phase Wiki
|image=File:Tsukuyomi_Moon_Phase.jpg
|pagecount=18
|datechecked=July 18, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Tsukuyomi: Moon Phase''' (月詠, ''Tsukuyomi'') is a Seinen manga series by Keitarō Arima. It first appeared as a serial in the monthly manga magazine Comic Gum from March, 2000 to March 27, 2008. The series spanned sixteen manga volumes that were published"
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.16,2432,
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru","Comedy, School, Slice of Life",OVA,1,7.16,39779,"#REDIRECT [[No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!]]"
27655,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",TV,12,7.15,149364,
9346,Battle Spirits: Brave,"Action, Shounen",TV,50,7.15,1337,#REDIRECT [[Battle Spirits]]
17677,Buki yo Saraba,"Action, Drama, Sci-Fi",Movie,1,7.15,5078,
16157,Choujigen Game Neptune The Animation,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",TV,12,7.15,71901,
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.15,2073,
291,D.C.S.S: Da Capo Second Season,"Comedy, Drama, Harem, Romance, Supernatural",TV,26,7.15,23364,
29437,Detective Conan: Happy New Year Special,"Action, Comedy, Mystery, Police, Shounen",Special,1,7.15,1202,
1726,Devil May Cry,"Action, Demons, Fantasy",TV,12,7.15,166398,"{{Stub}}
{{Series
|image=File:Devil-may-cry.png
|genre=Action, Horror
|media=Game, Anime, Manga, Novel, Guide Book
|localsitelogo=No-wordmark.png
|wiki=devilmaycry
|wiki name=Devil May Cry Wiki
|fanon=devilmaycryfanon
|fanon name=Devil May Cry Fanon Wiki
|foundingdate=September 2007
|pagecount=1309
|datechecked=January 10, 2025
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Devil May Cry'''|デビル メイ クライ|Debiru Mei Kurai}} is a hack and slash action-adventure video [[game]"
2652,Doraemon: The Day When I Was Born,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.15,645,
2950,Doubutsu no Mori,"Kids, Slice of Life",Movie,1,7.15,12051,#REDIRECT [[Animal Crossing]]
2819,Dragon Quest: Abel Yuusha Densetsu,"Action, Adventure, Fantasy, Shounen",TV,43,7.15,2104,
1046,Elf wo Karu Mono-tachi II,"Adventure, Comedy, Fantasy",TV,12,7.15,8004,
16982,Hayate no Gotoku! Cuties,"Comedy, Harem, Parody, Romance, Shounen",TV,12,7.15,24044,#REDIRECT [[Hayate The Combat Butler]]
2799,Hello! Sandybell,"Adventure, Romance, Shoujo",TV,47,7.15,2587,"{{Series
|genre=Comedy, Slice of Life
|media=Anime
|image=File:Hello!_Sandybell.jpeg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''''Hello! Sandybell''''' (ハロー!サンディベル, ''Haro! Sandiberu'') is an anime series made by Toei Animation in 1981. It was aired in Japan by TV Asahi.<ref name=""wp"">{{wplink|icon=|Hello! Sandybell}}</ref>

In the original title when it was first made in Japan, an ""E"" was added to the title; ""Sandybelle"".

Similarly to ''Silver Fang'', the show is relatively unk"
1020,Honoo no Mirage: Minagiwa no Hangyakusha,"Action, Drama, Historical, Romance, Shoujo, Shounen Ai, Supernatural",OVA,3,7.15,6006,
2891,Iblard Jikan,Fantasy,OVA,1,7.15,11116,
33242,IS: Infinite Stratos 2 - Infinite Wedding,,Special,1,7.15,6604,
29785,Jitsu wa Watashi wa,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",TV,13,7.15,88500,#REDIRECT [[My Monster Secret]]
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,"Action, Adventure, Comedy, Mecha, Shounen, Space",Special,1,7.15,683,
3483,Maison Ikkoku: Utsuriyuku Kisetsu no Naka de,"Comedy, Drama, Romance",OVA,1,7.15,1458,
32030,MEMORiES MELODiES,Music,Music,1,7.15,699,
912,Ninku,"Adventure, Shounen",TV,55,7.15,2424,"{{Series
|demographic=Shōnen,
|genre=Action, Adventure, Comedy, Drama
|tag=Martial Arts, 
|media=Anime, Manga, Film, Game
|wiki=Ninku
|wiki name=Ninku Wiki
|image=File:Ninku.jpg
|foundingdate=August 28, 2013
|pagecount=6
|datechecked=December 12, 2019
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{nihongo|'''Ninku'''|NINKU -忍空-|Ninkū}} is a Japanese [[manga]] series written and illustrated by Kōji Kiriyama. The original manga spanned nine [[tankōbon]] volumes and was serialized in [["
32013,Oshiete! Galko-chan,"Comedy, School, Slice of Life",TV,12,7.15,45778,#REDIRECT [[Please Tell Me! Galko-chan]]
31378,Owari no Seraph: Kyuuketsuki Shahar,"Action, Drama, Shounen, Supernatural, Vampire",OVA,1,7.15,17815,
1492,Project ARMS,"Action, Martial Arts, Super Power",TV,26,7.15,6903,"{{Series
|genre=Action
|media=Anime, Manga
|wiki=projectarms
|wiki name=Project Arms Wiki
|image=File:Project ARMS.jpg
|foundingdate=December 9, 2009
|pagecount=8
|datechecked=July 7, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
'''Project ARMS''' (プロジェクトアームズ) is an [[anime]] and [[manga]] series that is heavily influenced by Alice's Adventures in Wonderland. The series is created by Kyoichi Nanatsuki and Ryoji Minagawa. In 1999, the manga received the [[Shogakukan Manga Award]]"
2000,Roujin Z,"Comedy, Drama, Mecha, Sci-Fi",OVA,1,7.15,9358,#REDIRECT [[Dōjin]]
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,"Action, Drama, Historical, Samurai, Shounen",OVA,2,7.15,13795,
22877,Seirei Tsukai no Blade Dance,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural",TV,12,7.15,124448,#REDIRECT [[Blade Dance of the Elementalers]]
8057,Shin Koihime†Musou: Otome Tairan,"Adventure, Comedy, Ecchi, Fantasy, Historical",TV,12,7.15,13089,
2758,Shippuu! Iron Leaguer,"Sci-Fi, Shounen, Sports",TV,52,7.15,432,"{{Series
|image=File:Iron_Leaguer.jpg
|media=Anime, OVA
|demographic=Shōnen
|genre=Sports, Mecha, Science Fiction
|wiki=bravesaga
|wiki name=Brave Saga Wiki
|foundingdate=May 27, 2010
|pagecount=80
|datechecked=May 3, 2019
}}
{{Translation|'''Whirlwind! Iron Leaguer'''|疾風！アイアンリーガー|Shippū! Iron Leaguer}} is a Japanese [[anime]] television series produced by [[Sunrise]]. It premiered on [[TV Tokyo]] from April 6, 1993 to March 29, 1994 for 52 episodes. An OVA entitled {{Translation|'''Whirlwind! I"
29163,Sore ga Seiyuu!,"Comedy, Slice of Life",TV,13,7.15,25707,#REDIRECT [[Seiyu's Life!]]
8250,Soukou Kihei Votoms: Koei Futatabi,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,7.15,1590,
3667,Strike Witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.15,96159,"{{Series
|genre=Action, Comedy, Fantasy, Science Fiction
|tag =Kemonomimi, World War, Alternate History, Military, Magic, Aviation, Powered Suits
|media=Anime, Manga, Light Novel, OVA, Film, Game, Guide Book
|wiki=strikewitches
|wiki name=Strike Witches Wiki
|image=File:Strike_witches.jpg
|foundingdate=February 3, 2010
|pagecount=380
|datechecked=June 5, 2018
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Strike Witches'''|ストライクウィッチーズ|Sutoraiku Witchīzu}} is a mixed-med"
2577,Tom Sawyer no Bouken,"Adventure, Drama, Historical, Slice of Life",TV,49,7.15,2322,"{{Series
|genre=Action, Adventure, Comedy, Drama, Historical, Mystery, Slice of Life
|media=Anime, Manga, Film, Live Action, TV drama
|wiki=tomsawyer
|wiki name=Tom Sawyer Wiki
|image=FIle:Tom_Sawyer.jpeg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
The Adventures of Tom Sawyer (トム・ソーヤーの冒険, Tomu Sōyā no Bōken) is an anime television series produced by Nippon Animation and directed by Hiroshi Saitô, which premiered on January 6, 1980, and ending its run on December 28 the same year.[1]"
3737,Usavich,"Adventure, Comedy",TV,13,7.15,4675,
28841,"Wake Up, Girls! Seishun no Kage","Drama, Music",Movie,1,7.15,3560,
1207,Wata no Kuni Hoshi,"Drama, Fantasy, Psychological, Romance, Shoujo",Movie,1,7.15,1835,#REDIRECT [[Land of the Lustrous]]
48,.hack//Sign,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",TV,26,7.14,110304,
7113,30th Gundam Perfect Mission,"Mecha, Sci-Fi",OVA,1,7.14,3963,
230,Air Master,"Action, Comedy, Martial Arts, Seinen",TV,27,7.14,22433,"{{Series
|genre=Action, Comedy
|demographic=Seinen
|tag=Martial Arts
|media=Anime, Manga
|wiki=https://air-master.fandom.com/wiki/Air_Master_Wiki
|wiki name=Air master wiki
|image=File:Air_Master.jpg
|foundingdate=2025-06-16
|pagecount=1
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{Translation|'''Air Master'''|エアマスター|Ea Masutā}} is a Japanese [[seinen]] [[manga]] written and illustrated by Yokusaru Shibata.  The manga was serialized in the Hakusensha magazine Young Animal from 1997"
929,Aura Battler Dunbine,"Adventure, Mecha, Sci-Fi",TV,49,7.14,3694,"{{Series
|genre=Fantasy, Mecha
|media=Anime, OVA, Game
|wiki=byston-well
|wiki name=Dunbine Wiki
|image=File:Aura_Battler_Dunbine.jpg
|pagecount=56
|datechecked=2022/01/14
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
'''Aura Battler Dunbine''' (聖戦士ダンバイン, ''Seisenshi Danbain'', lit. ""Holy Warrior Dunbine"") is an anime television series created by Yoshiyuki Tomino and produced by Sunrise Studios.

The series aired on Nagoya TV from February 5, 1983 to January 21, 1984, totaling for 49"
32802,Cardfight!! Vanguard G: Stride Gate-hen,"Action, Game, Shounen",TV,24,7.14,2121,#REDIRECT [[Cardfight!! Vanguard]]
23991,Cardfight!! Vanguard Movie: Neon Messiah,"Action, Adventure, Demons, Game, Shounen",Movie,1,7.14,2336,
8394,Cyborg 009 (TV),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.14,3496,"{{Series
|genre=Action, Adventure, Science Fiction
|media=Anime, Manga, OVA, Film, Game, Audio Drama
|wiki=cyborg009
|wiki name=Cyborg 009 Wiki
|image=File:Cyborg_009.jpg
|foundingdate=November 4, 2009‎
|pagecount=522
|datechecked=July 12, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Cyborg 009'''|サイボーグゼロゼロナイン|Saibōgu Zero-Zero-Nain}} is a [[manga]] created by Shotaro Ishinomori. It was serialized in many different magazines, including Monthly Shōnen King, [[Wee"
13839,Detective Conan OVA 12: The Miracle of Excalibur,"Comedy, Mystery, Police, Shounen, Sports",OVA,1,7.14,4947,
2355,Devilman: Yochou Sirene-hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.14,5858,
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.14,52690,
5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,"Action, Adventure, Comedy, Fantasy",Special,1,7.14,25251,
30544,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.14,168657,#REDIRECT [[The Asterisk War]]
383,Galaxy Angel,"Comedy, Sci-Fi",TV,24,7.14,17601,"{{Series
|genre=Action, Comedy, Romance, Science Fiction
|media=Anime, Manga, Game
|wiki=galaxyangel
|wiki name=Galaxy Angel Wiki
|image=File:Galaxy_Angel.jpg
|foundingdate=September 2007
|pagecount=430
|datechecked=July 13, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Galaxy Angel'''|ギャラクシーエンジェル|Gyarakushī Enjeru}} is a anime, manga and dating sim series by Broccoli. It was created in July 2000, when Broccoli launched the multi-platformed project called Project"
4983,Hells,"Adventure, Comedy, Horror",Movie,1,7.14,9255,"{{Series
|demographic=Shōnen
|genre=Adventure, Fantasy, Sports
|media=Manga
|tag=Football
|image=File:Hello!!.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Hello!!''' is a [[manga]] series by Daisuke Miyata. It was serialized in Shuukan Shounen Magazine ([[Kodansha]]).

==Plot==
Twins Aisaku and Asuma could not be any more different from each other. Not only do they not look alike, but their personalities are the polar opposites. While Aisaku's sole purpose in life revolves arou"
